"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B7- MPRN MANUNTENÇÃO SERVIÇOS SUS ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B7_MPRN_MANUNTENCAO_SERVICOS_SUS_,https://docs.google.com/document/d/16ZTZ_FExKHXTSsw8kIa_hMwIvrPkpwYH6k_oMBzRs1k/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B6- TJRN OPERAÇÃO RECEPTOR ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B6_TJRN_OPERACAO_RECEPTOR_,https://docs.google.com/document/d/1YpRGrmOpL96GFHYt0VLqaSp7X63ronh7NETuOGFDikQ/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B5- TJRN JUSTIÇA POTIGUAR NESGA ISENÇÃO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B5_TJRN_JUSTICA_POTIGUAR_NESGA_ISENCAO_,https://docs.google.com/document/d/1n9zOTxxC30W9xNesVzGZzlpVyJidreE0kNCXDejFyoI/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B4- TJRN CITAÇÃO CÔNJUGE ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B4_TJRN_CITACAO_CONJUGE_,https://docs.google.com/document/d/1N1J-1-SVBvIm0Oy8aVGVfUQlUB7zjXMjEr4rYmdnjBI/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B3- TJRN EMPRESA VESTUÁRIO INDENIZAÇÃO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B3_TJRN_EMPRESA_VESTUARIO_INDENIZACAO_,https://docs.google.com/document/d/1iUqeKSmTcQGI7Zu9qsufAURe1W9Ls3o6lJkxZ77zlhE/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B2- TJRN 3 CÂMARA INGRESSOS COOPERADOS ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B2_TJRN_3_CAMARA_INGRESSOS_COOPERADOS_,https://docs.google.com/document/d/1QBJlaYoGxIhtEZvw3Ff2Lpu1cXubsmacNn6H9mXwYso/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B1- TJRN CASO POLLYANA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B1_TJRN_CASO_POLLYANA_,https://docs.google.com/document/d/1yBmxsjnSJvf_LTJPl9TwnJqv73r24hD1TFn1OprvmVE/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B10- TRT/RN EVENTO PREPARATÓRIO CONCILIAÇÃO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B10_TRTRN_EVENTO_PREPARATORIO_CONCILIACAO_,https://docs.google.com/document/d/1SH21TLrZMzeILsBKvddFseTEXJ7fXm8hvlB5n7BgYhM/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B9- MPRN BLOQUEIO PARNAMIRIM ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B9_MPRN_BLOQUEIO_PARNAMIRIM_,https://docs.google.com/document/d/121r3kw9togibG8_f-CevjxAOBkgOecEr58vuCn4klq8/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B8- TJRN SESSÃO ORDINÁRIA HÍBRIDA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B8_TJRN_SESSAO_ORDINARIA_HIBRIDA_,https://docs.google.com/document/d/1WvxfuwYt3AE98Q9XSIBpj9RZ4vnUEGgePTIFWu5ALRk/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B7- CONVOCAÇÃO HETEROIDENTIFICAÇÃO ENAM,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B7_CONVOCACAO_HETEROIDENTIFICACAO_ENAM,https://docs.google.com/document/d/1T-ZAxzFjchFwSOAkS5KPP1rZLmDy6LyUCrBpjyYUndI/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B6- ESTÁGIO JARDIM PIRANHAS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B6_ESTAGIO_JARDIM_PIRANHAS,https://docs.google.com/document/d/1_yJ8R-yfansfmGJkIiZUlMYzGk_reE_H0Vum3ecy-Ac/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B5- ADICIONAL INSALUBRIDADE TÉCNICO SAMU,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B5_ADICIONAL_INSALUBRIDADE_TECNICO_SAMU,https://docs.google.com/document/d/19_GWMQUrq2cKivMkAxyA_NJGNzEvX04dQU3260i5vf0/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B4- CORTE LUZ SISTEMA SOLAR,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B4_CORTE_LUZ_SISTEMA_SOLAR,https://docs.google.com/document/d/1zBZKItxpMSHOKqH84KUxQY1dSXiU9NFBF8BBV4K76Co/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B3- TERAPIAS CRIANÇA TEA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B3_TERAPIAS_CRIANCA_TEA,https://docs.google.com/document/d/1bDDZq7hcFlMBce-O6flPwqbG9xM6AkOhTUuiH3oKzqQ/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B2- CONDOMÍNIO LICENÇAS LEGAIS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B2_CONDOMINIO_LICENCAS_LEGAIS,https://docs.google.com/document/d/1h9hU32fvHWk15_8Ldy4mBssOMzJV7D1YNs6YQoDbQhM/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/12xE6chR-oLlKJcRTzn-gaaegI1PmGbyQ"", ""04 - ABR - 26 / 27/04 - SEG"")",B1- PLANO SAÚDE CIRURGIA BARIÁTRICA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_04_2026_B1_PLANO_SAUDE_CIRURGIA_BARIATRICA,https://docs.google.com/document/d/1oGMcZaa_BpTCvR4_DZiW5QU0y8IawBhGau0x1GmV1Tk/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B10- PROJETO LAIS SAÚDE,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B10_PROJETO_LAIS_SAUDE,https://docs.google.com/document/d/1y6pR-Te3zqYjEYruW5ekl1WRhxUQn4v2nAOTtd2mx2s/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B9- CENTRAL ESTADUAL LIBRAS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B9_CENTRAL_ESTADUAL_LIBRAS,https://docs.google.com/document/d/1XdYRVQhQQel3i65jzNF5VTpPOOwKpa8WVpzYvh_4ApA/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B8- LIBERAÇÃO 1 MILHÃO HENRIQUE LAJES,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B8_LIBERACAO_1_MILHAO_HENRIQUE_LAJES,https://docs.google.com/document/d/1Qf-9wZX8Ut0DuKClGmnGyml0sZpZmEFYlY-X_PjKPII/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B7- TRT DIÁLOGO CONCILIAÇÃO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B7_TRT_DIALOGO_CONCILIACAO,https://docs.google.com/document/d/1CObDB-6SJCB4MJHgAbYDYqJTJu83vXYbeqBaJ6Hu5zY/edit?usp=drivesdk,2026-04-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B6- ESTÁGIO DIREITO VARA CÍVEL,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B6_ESTAGIO_DIREITO_VARA_CIVEL,https://docs.google.com/document/d/1-RJn93R1r_vH9iXOUlq612rJHFe0O20mNx1p55q3OMo/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B5- REGULARIZAÇÃO EMPREENDIMENTO PONTA NEGRA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B5_REGULARIZACAO_EMPREENDIMENTO_PONTA_NEGRA,https://docs.google.com/document/d/1-7uCqbydrmlr1LMXillv-BJwWrFo-eI3h5PajEvFmqM/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B4- RETROATIVO GRATIFICAÇÃO DENTISTA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B4_RETROATIVO_GRATIFICACAO_DENTISTA,https://docs.google.com/document/d/1U3Z30MMA59oUamHG7A9mIJ4ofW5uoxDqeAyraAUMz0o/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B3- PERDA AUDITIVA MOTORISTA AMBULÂNCIA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B3_PERDA_AUDITIVA_MOTORISTA_AMBULANCIA,https://docs.google.com/document/d/1SdZYLkUTCXBhbyJ5hwmKWMPx74YcBmhc3nEWHFfPoaM/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B2- BLOQUEIO INDEVIDO APLICATIVO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B2_BLOQUEIO_INDEVIDO_APLICATIVO,https://docs.google.com/document/d/1DTMLU1CL-X-WiOXf57UN9mt_ZTosFQclQEvUaJiRC9M/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1EJe1Hofie2k1sO-I7q2nvN0BGpRbGGO7"", ""04 - ABR - 26 / 24/04 - SEX"")",B1- ATRASO TRANSPORTE INDENIZAÇÃO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_24_04_2026_B1_ATRASO_TRANSPORTE_INDENIZACAO,https://docs.google.com/document/d/1OTxkyuKtbC5sBlvwu5P-oh4qqbatjRei7DlhFzMbX0I/edit?usp=drivesdk,2026-04-24
"=HYPERLINK(""https://drive.google.com/drive/folders/1xnteOF-AFnGE_y0qYf37fwRsZ-JtTT1w"", ""04 - ABR - 26 / 23/04 -QUI"")",B10- TRT-RN LEILÃO 2026,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_23_04_2026_B10_TRT_RN_LEILAO_2026,https://docs.google.com/document/d/11USsLszdEllW70P1dSC3Y0FJL-E9lna2ZYbpmy6lhck/edit?usp=drivesdk,2026-04-23
"=HYPERLINK(""https://drive.google.com/drive/folders/1xnteOF-AFnGE_y0qYf37fwRsZ-JtTT1w"", ""04 - ABR - 26 / 23/04 -QUI"")",B9- TRE-RN APERFEIÇOAMENTO MAGISTRATURA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_23_04_2026_B9_TRE_RN_APERFEICOAMENTO_MAGISTRATURA_,https://docs.google.com/document/d/1OorIWOYz8stSZScqMvg4UoYpUMhKQN0P7NOKW5bxqdo/edit?usp=drivesdk,2026-04-23
"=HYPERLINK(""https://drive.google.com/drive/folders/1xnteOF-AFnGE_y0qYf37fwRsZ-JtTT1w"", ""04 - ABR - 26 / 23/04 -QUI"")",B8- MPRN RECOMENDA REGULARIZAÇÃO LIXO,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_23_04_2026_B8_MPRN_RECOMENDA_REGULARIZACAO_LIXO,https://docs.google.com/document/d/1dMTFcNvb0h5SxxKZWB4hkmcBd81UIseFLSNTqalfnp8/edit?usp=drivesdk,2026-04-23
"=HYPERLINK(""https://drive.google.com/drive/folders/1xnteOF-AFnGE_y0qYf37fwRsZ-JtTT1w"", ""04 - ABR - 26 / 23/04 -QUI"")",B7- TCE-RN TREINAMENTO GESTORES TRANSPARÊNCIA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_23_04_2026_B7_TCE_RN_TREINAMENTO_GESTORES_TRANSPARENCIA_,https://docs.google.com/document/d/1th5z1U-TFIqFTaBpX3lAutDmA-uyEknX0x2tMreYgrw/edit?usp=drivesdk,2026-04-23
